Geo,Year,SFDU,MFDU,GQDU
518100458061,2024,665,0,4
518100458062,2024,197,190,0
518100458063,2024,218,267,0
518100458071,2024,35,778,0
518100458081,2024,215,1011,6
518100458082,2024,63,282,6
518100458091,2024,340,41,0
518100458092,2024,334,0,0
518100458093,2024,110,322,0
518100458094,2024,18,620,12
518100458095,2024,390,551,0
518100458101,2024,189,654,8
518100460021,2024,298,226,0
518100460022,2024,491,9,0
518100460023,2024,33,495,0
518100460024,2024,580,0,11
518100460061,2024,345,7,0
518100460062,2024,306,0,0
518100460063,2024,317,0,0
518100460064,2024,340,121,0
518100460091,2024,470,226,1
518100460092,2024,311,284,4
518100460093,2024,278,140,5
518100460094,2024,538,0,2
518100460101,2024,301,0,0
518100460102,2024,731,228,0
518100460111,2024,264,427,0
518100460131,2024,493,553,0
518100460132,2024,86,652,0
518100460133,2024,329,231,0
518100460141,2024,442,779,4
518100460142,2024,186,351,3
518100460143,2024,676,0,13
518100460151,2024,355,0,0
518100460152,2024,688,193,0
518100460153,2024,431,111,0
518100460154,2024,364,0,0
518100460161,2024,1157,8,0
518100460171,2024,401,737,0
518100460172,2024,27,92,0
518100460181,2024,297,24,0
518100460182,2024,218,15,2
518100460183,2024,272,12,4
518100460184,2024,8,492,3
518100460191,2024,243,575,0
518100460192,2024,242,586,21
518100460201,2024,85,1071,0
518100460202,2024,171,948,4
518100462041,2024,866,314,6
518100462042,2024,769,156,0
518100462061,2024,126,109,0
518100462062,2024,883,13,0
518100462063,2024,366,0,0
518100462064,2024,459,20,0
518100462071,2024,566,511,0
518100462072,2024,270,263,0
518100462073,2024,0,68,40
518100462074,2024,211,104,0
518100462075,2024,16,803,83
518100462111,2024,276,8,0
518100462112,2024,258,6,0
518100462113,2024,288,0,4
518100462114,2024,321,10,6
518100462121,2024,405,0,0
518100462122,2024,548,25,0
518100462123,2024,445,0,0
518100462131,2024,261,479,0
518100462132,2024,207,225,0
518100462133,2024,20,945,5
518100462134,2024,592,0,0
518100462141,2024,470,108,0
518100462142,2024,297,0,14
518100462143,2024,455,0,0
518100462144,2024,111,336,0
518100462161,2024,479,151,0
518100462162,2024,865,0,0
518100462163,2024,554,115,0
518100462171,2024,396,0,0
518100462172,2024,464,502,4
518100462173,2024,434,135,0
518100462191,2024,473,218,0
518100462192,2024,832,250,0
518100462201,2024,318,1365,0
518100462202,2024,290,167,0
518100462203,2024,155,263,0
518100462211,2024,340,146,0
518100462212,2024,119,249,0
518100462213,2024,0,542,0
518100462221,2024,477,10,0
518100462222,2024,323,0,0
518100462223,2024,309,97,0
518100462224,2024,354,0,6
518100462225,2024,151,12,0
518100462231,2024,474,23,0
518100462232,2024,335,0,8
518100462233,2024,226,14,0
518100462241,2024,265,269,0
518100462242,2024,527,6,0
518100462243,2024,476,148,0
518100462251,2024,665,291,0
518100462252,2024,464,0,2
518100462253,2024,560,26,0
518100464001,2024,743,35,0
518100464002,2024,417,11,0
518100464003,2024,359,0,0
518100464004,2024,435,9,0
518109901000,2024,1,0,0
518200031001,2024,270,278,0
518200032001,2024,568,234,0
518200032002,2024,432,141,1
518200032003,2024,399,65,12
518200032004,2024,338,65,0
518200033001,2024,348,240,0
518200033002,2024,271,88,0
518200033003,2024,804,22,0
518200033004,2024,291,289,0
518200034001,2024,811,153,0
518200034002,2024,606,63,2
518200034003,2024,168,374,0
518200034004,2024,244,134,0
518200035001,2024,418,164,0
518200035002,2024,711,71,0
518200035003,2024,349,491,0
518200035004,2024,228,382,22
518303701001,2024,161,182,711
518303701002,2024,106,574,538
518303701003,2024,387,237,3
518303701004,2024,460,232,256
518303702001,2024,345,231,0
518303702002,2024,0,273,0
518303702003,2024,125,489,0
518303703001,2024,553,730,0
518303703002,2024,317,397,3105
518400001011,2024,743,84,0
518400001012,2024,121,228,19
518400001013,2024,259,105,0
518400001021,2024,42,404,49
518400001022,2024,184,106,0
518400001023,2024,179,198,0
518400001024,2024,267,284,0
518400002011,2024,384,0,0
518400002012,2024,441,22,0
518400002013,2024,172,329,0
518400002014,2024,189,277,0
518400002021,2024,139,365,4
518400002022,2024,268,163,0
518400002023,2024,237,0,5
518400002024,2024,620,75,0
518400002025,2024,188,300,0
518400002026,2024,188,323,8
518400003011,2024,187,125,14
518400003012,2024,544,15,586
518400003013,2024,178,200,0
518400003014,2024,245,457,0
518400003021,2024,97,760,0
518400003022,2024,488,161,6
518400003023,2024,249,330,10
518400003024,2024,572,49,0
510010901011,2045,1141,88,0
510010901012,2045,531,188,0
510010901021,2045,935,89,0
510010901022,2045,1024,214,0
510010902011,2045,561,56,25
510010902012,2045,2426,11,0
510010902021,2045,620,29,0
510010902022,2045,350,45,0
510010902023,2045,328,0,0
510010903001,2045,391,0,0
510010903002,2045,337,0,0
510010903003,2045,366,34,0
510010904011,2045,422,0,24
510010904012,2045,724,19,0
510010904021,2045,880,49,0
510010904022,2045,789,44,0
510010905001,2045,264,27,0
510010905002,2045,523,61,0
510010905003,2045,355,0,0
510010906001,2045,242,0,0
510010906002,2045,547,35,0
510010906003,2045,642,167,8
510010906004,2045,701,22,0
510010907001,2045,360,74,0
510010907002,2045,437,53,0
510010907003,2045,369,0,0
510010907004,2045,379,0,0
510010907005,2045,835,45,0
510010908001,2045,486,0,15
510010908002,2045,666,22,30
510010908003,2045,364,42,9
510019801001,2045,21,0,0
510019802001,2045,1,0,0
510019901000,2045,1,0,0
510019902000,2045,1,0,0
510030101001,2045,991,44,27
510030101002,2045,602,0,87
510030101003,2045,764,0,0
510030102011,2045,1084,0,6
510030102012,2045,349,601,0
510030102013,2045,690,0,0
510030102021,2045,630,0,0
510030102022,2045,920,93,8
510030103011,2045,519,505,0
510030103021,2045,418,177,0
510030103031,2045,914,188,0
510030103032,2045,415,21,0
510030103033,2045,624,393,0
510030104011,2045,1052,19,0
510030104012,2045,760,12,0
510030104013,2045,667,21,0
510030104021,2045,398,72,0
510030104022,2045,570,45,0
510030104023,2045,741,0,0
510030105011,2045,402,10,0
510030105012,2045,877,392,0
510030105021,2045,71,601,0
510030105022,2045,63,714,0
510030105023,2045,135,706,0
510030106021,2045,629,625,0
510030106022,2045,285,662,0
510030106023,2045,231,441,0
510030106031,2045,431,896,84
510030106032,2045,0,491,0
510030106041,2045,459,0,0
510030106042,2045,81,444,0
510030106043,2045,1062,24,0
510030107011,2045,0,1170,0
510030107012,2045,137,620,0
510030107021,2045,276,150,0
510030107022,2045,118,876,0
510030107023,2045,59,684,15
510030108011,2045,57,896,0
510030108012,2045,238,450,0
510030108013,2045,146,417,0
510030108021,2045,462,251,0
510030108022,2045,32,593,0
510030109011,2045,8,832,127
510030109012,2045,11,226,753
510030109041,2045,0,25,7436
510030109042,2045,33,689,3838
510030109043,2045,1,0,0
510030110001,2045,488,0,0
510030110002,2045,327,63,2
510030110003,2045,998,24,0
510030110004,2045,915,31,0
510030110005,2045,605,0,0
510030111011,2045,589,360,0
510030111012,2045,100,302,0
510030111013,2045,153,0,0
510030111021,2045,562,267,0
510030111022,2045,668,71,0
510030111031,2045,383,69,0
510030111032,2045,244,86,0
510030111033,2045,273,133,7
510030111034,2045,170,413,0
510030111035,2045,265,209,0
510030112011,2045,612,26,14
510030112012,2045,756,42,0
510030112013,2045,866,18,144
510030112021,2045,412,0,0
510030112022,2045,505,6,0
510030112023,2045,484,78,0
510030112024,2045,413,0,0
510030113011,2045,322,228,0
510030113012,2045,606,0,0
510030113013,2045,814,0,0
510030113014,2045,215,0,0
510030113015,2045,402,0,1
510030113021,2045,0,541,0
510030113022,2045,386,37,0
510030113023,2045,18,441,0
510030113024,2045,57,1110,0
510030113031,2045,56,997,0
510030113032,2045,860,355,0
510030114001,2045,518,0,0
510030114002,2045,419,145,0
510030114003,2045,967,0,0
510030114004,2045,438,6,0
510050701001,2045,209,211,21
510050701002,2045,443,22,0
510050701003,2045,393,74,0
510050701004,2045,276,165,0
510050801001,2045,662,3,0
510050801002,2045,512,4,0
510050801003,2045,473,22,0
510050802011,2045,838,0,0
510050802012,2045,484,123,0
510050802021,2045,601,0,0
510050802022,2045,251,0,0
510050802023,2045,234,12,13
510050803011,2045,850,41,7
510050803021,2045,335,51,0
510050803022,2045,354,7,0
510079301011,2045,525,0,0
510079301012,2045,629,0,27
510079301021,2045,753,20,0
510079301022,2045,662,0,0
510079301023,2045,722,0,0
510079302001,2045,575,0,0
510079302002,2045,712,91,0
510079302003,2045,691,86,0
510079302004,2045,963,0,0
510090101001,2045,690,0,0
510090101002,2045,511,38,3
510090101003,2045,384,21,0
510090101004,2045,700,0,0
510090102011,2045,895,83,169
510090102012,2045,376,222,0
510090102013,2045,410,61,375
510090102021,2045,211,6,1
510090102022,2045,746,79,15
510090103001,2045,329,0,0
510090103002,2045,653,11,12
510090103003,2045,593,0,0
510090104011,2045,983,39,0
510090104012,2045,610,31,0
510090104021,2045,750,170,10
510090104022,2045,308,109,0
510090105041,2045,184,159,0
510090105042,2045,368,57,0
510090105043,2045,1061,116,18
510090105051,2045,458,32,3
510090105061,2045,714,172,0
510090106001,2045,596,48,0
510090106002,2045,530,101,4
510110401011,2045,1075,64,41
510110401012,2045,554,158,0
510110401021,2045,485,145,0
510110401022,2045,621,27,0
510110401023,2045,353,34,0
510110402001,2045,492,74,0
510110402002,2045,734,46,0
510110402003,2045,1142,17,0
510110403001,2045,604,0,0
510110403002,2045,378,0,0
510110403003,2045,849,0,0
510110403004,2045,385,8,0
510131001001,2045,504,35,10
510131001002,2045,339,77,6
510131001003,2045,537,0,0
510131001004,2045,720,0,0
510131002001,2045,421,0,0
510131002002,2045,764,0,0
510131002003,2045,346,18,0
510131002004,2045,678,15,0
510131002005,2045,532,0,169
510131003001,2045,640,53,0
510131003002,2045,688,0,0
510131003003,2045,572,0,0
510131003004,2045,300,0,0
510131003005,2045,308,0,307
510131004001,2045,656,0,0
510131004002,2045,321,47,0
510131004003,2045,539,2,5
510131005001,2045,284,267,0
510131005002,2045,270,82,0
510131005003,2045,558,14,0
510131005004,2045,412,66,227
510131006001,2045,314,95,0
510131006002,2045,228,119,1
510131006003,2045,242,500,18
510131007001,2045,210,827,0
510131007002,2045,387,0,0
510131007003,2045,72,79,0
510131007004,2045,284,18,0
510131007005,2045,52,427,0
510131007006,2045,29,444,14
510131008001,2045,223,119,0
510131008002,2045,271,33,0
510131009001,2045,745,0,6
510131009002,2045,263,24,17
510131009003,2045,252,30,8
510131009004,2045,193,493,0
510131010001,2045,236,95,0
510131010002,2045,505,0,0
510131010003,2045,215,198,0
510131010004,2045,362,46,13
510131011001,2045,358,0,2
510131011002,2045,384,0,0
510131011003,2045,538,68,0
510131011004,2045,160,854,5
510131011005,2045,208,277,21
510131012001,2045,529,242,6
510131012002,2045,435,0,7
510131012003,2045,410,0,0
510131013001,2045,484,42,11
510131013002,2045,305,14,0
510131013003,2045,318,0,0
510131013004,2045,466,622,0
510131013005,2045,631,0,0
510131013006,2045,307,35,0
510131014011,2045,118,1138,0
510131014021,2045,48,827,19
510131014022,2045,140,575,0
510131014051,2045,0,713,0
510131014052,2045,0,920,0
510131014061,2045,0,665,0
510131014062,2045,11,1220,0
510131014063,2045,0,489,0
510131014071,2045,0,1321,0
510131014072,2045,0,410,0
510131014073,2045,15,1467,0
510131014081,2045,0,548,0
510131014082,2045,23,317,0
510131014091,2045,17,823,0
510131014092,2045,0,878,0
510131015011,2045,85,835,0
510131015012,2045,0,924,0
510131015013,2045,14,234,0
510131015021,2045,224,27,0
510131015022,2045,299,844,7
510131015023,2045,188,263,0
510131015031,2045,335,335,6
510131015032,2045,218,69,0
510131015033,2045,1,0,0
510131016011,2045,1,0,0
510131016012,2045,79,819,0
510131016021,2045,64,769,0
510131016022,2045,15,396,0
510131016031,2045,0,754,0
510131016032,2045,0,0,9
510131016033,2045,31,749,0
510131016034,2045,14,648,0
510131016035,2045,0,1066,0
510131017011,2045,0,744,22
510131017012,2045,0,982,0
510131017013,2045,85,1946,24
510131017031,2045,58,610,0
510131017032,2045,10,1113,0
510131017041,2045,15,457,0
510131017042,2045,0,1480,0
510131017051,2045,26,1246,0
510131017052,2045,0,761,0
510131017053,2045,39,832,0
510131018011,2045,15,572,0
510131018012,2045,0,1145,0
510131018013,2045,34,436,0
510131018031,2045,206,111,0
510131018032,2045,42,811,0
510131018033,2045,116,234,0
510131018034,2045,405,528,0
510131018041,2045,93,646,0
510131018042,2045,17,876,0
510131018051,2045,0,686,0
510131018052,2045,0,1326,0
510131018053,2045,0,920,0
510131019001,2045,188,521,30
510131019002,2045,568,29,0
510131019003,2045,234,50,31
510131020011,2045,23,679,0
510131020012,2045,0,1317,0
510131020021,2045,81,613,38
510131020031,2045,0,1100,16
510131020032,2045,52,346,0
510131020033,2045,0,1740,0
510131021001,2045,155,416,23
510131021002,2045,616,47,0
510131022001,2045,45,148,0
510131022002,2045,22,919,0
510131022003,2045,131,642,22
510131022004,2045,0,499,0
510131022005,2045,31,845,0
510131023011,2045,372,63,14
510131023012,2045,76,289,248
510131023021,2045,181,463,0
510131023022,2045,633,517,8
510131023023,2045,167,459,0
510131024001,2045,17,422,0
510131024002,2045,456,100,8
510131024003,2045,310,172,8
510131024004,2045,152,196,0
510131025001,2045,13,1020,49
510131025002,2045,253,1697,0
510131025003,2045,200,143,10
510131026001,2045,309,1180,0
510131026002,2045,287,111,0
510131027011,2045,0,1272,0
510131027012,2045,70,355,0
510131027021,2045,103,645,0
510131027022,2045,65,187,0
510131028021,2045,361,254,0
510131028031,2045,15,662,0
510131028032,2045,41,633,3
510131028033,2045,151,237,0
510131028041,2045,30,282,0
510131028042,2045,361,253,1
510131028043,2045,0,779,5
510131028044,2045,97,667,0
510131029011,2045,0,805,0
510131029012,2045,8,716,0
510131029013,2045,39,571,0
510131029031,2045,17,983,0
510131029041,2045,49,291,0
510131029042,2045,6,709,0
510131029043,2045,0,1186,0
510131030001,2045,0,749,0
510131030002,2045,37,479,0
510131030003,2045,0,733,0
510131031001,2045,408,915,3
510131031002,2045,301,886,0
510131031003,2045,55,691,6
510131032001,2045,50,698,0
510131032002,2045,23,936,0
510131032003,2045,58,622,0
510131032004,2045,117,1127,0
510131033001,2045,332,120,0
510131033002,2045,0,1088,0
510131034011,2045,6,77,1026
510131034012,2045,1,0,0
510131034031,2045,9,1694,0
510131034041,2045,0,1053,0
510131034051,2045,0,856,0
510131034052,2045,0,1199,0
510131034053,2045,0,791,0
510131035011,2045,25,908,0
510131035012,2045,32,458,0
510131035013,2045,35,1455,0
510131035031,2045,17,1223,0
510131035032,2045,0,1320,5
510131035033,2045,26,745,0
510131035034,2045,0,422,0
510131035035,2045,0,289,0
510131035041,2045,0,1425,0
510131035042,2045,0,951,0
510131035051,2045,0,667,0
510131035052,2045,9,782,0
510131035053,2045,0,653,0
510131035054,2045,0,483,0
510131036011,2045,421,9,0
510131036012,2045,286,57,1
510131036013,2045,340,165,0
510131036021,2045,0,403,0
510131036022,2045,0,513,0
510131037001,2045,445,11,15
510131037002,2045,663,77,0
510131038001,2045,45,512,0
510131038002,2045,44,661,0
510131038003,2045,0,664,0
510131038004,2045,33,1058,0
510139801001,2045,0,0,7
510139802001,2045,1,0,0
510150701001,2045,514,160,0
510150701002,2045,338,82,0
510150701003,2045,604,0,0
510150701004,2045,17,0,0
510150702001,2045,702,19,0
510150702002,2045,449,8,0
510150702003,2045,486,14,0
510150703001,2045,892,120,0
510150703002,2045,722,0,0
510150703003,2045,190,0,0
510150703004,2045,832,50,0
510150704001,2045,815,77,0
510150704002,2045,951,0,0
510150704003,2045,666,0,0
510150705001,2045,264,0,0
510150705002,2045,623,0,9
510150705003,2045,1011,0,43
510150705004,2045,589,0,0
510150706011,2045,389,210,0
510150706012,2045,666,66,0
510150706021,2045,214,395,22
510150706022,2045,828,419,74
510150706031,2045,825,364,9
510150706032,2045,907,39,0
510150707011,2045,531,0,0
510150707012,2045,735,62,0
510150707013,2045,610,97,2
510150707021,2045,486,32,0
510150707022,2045,595,0,0
510150708011,2045,475,0,0
510150708012,2045,604,6,1
510150708021,2045,826,0,0
510150708022,2045,447,61,0
510150708023,2045,504,17,0
510150708024,2045,188,0,0
510150709001,2045,608,0,0
510150709002,2045,464,124,0
510150709003,2045,162,231,0
510150709004,2045,801,109,7
510150710001,2045,520,0,0
510150710002,2045,703,0,0
510150710003,2045,1073,45,0
510150710004,2045,600,0,0
510150711011,2045,223,156,0
510150711012,2045,558,119,0
510150711013,2045,382,20,0
510150711014,2045,338,426,0
510150711021,2045,404,12,0
510150711022,2045,361,0,0
510150711023,2045,710,61,0
510150711024,2045,1402,0,4
510150712011,2045,486,18,0
510150712012,2045,706,18,0
510150712021,2045,629,101,12
510150712022,2045,525,0,0
510150712023,2045,336,303,0
510179201011,2045,356,0,14
510179201012,2045,1022,12,0
510179201021,2045,772,133,0
510179201022,2045,406,56,0
510179201023,2045,246,0,0
510190301011,2045,503,60,0
510190301012,2045,612,381,0
510190301013,2045,724,9,8
510190301014,2045,1316,95,0
510190301031,2045,825,691,0
510190301032,2045,314,155,0
510190301033,2045,786,539,6
510190301034,2045,484,428,0
510190301041,2045,422,264,0
510190301042,2045,264,366,0
510190301043,2045,729,285,8
510190302021,2045,885,50,10
510190302022,2045,1175,27,0
510190302023,2045,840,22,0
510190302031,2045,707,59,0
510190302032,2045,1193,15,0
510190302041,2045,691,52,5
510190302042,2045,1148,5,1
510190303001,2045,1151,13,0
510190303002,2045,965,41,0
510190304011,2045,568,23,0
510190304012,2045,706,0,0
510190304013,2045,330,95,0
510190304031,2045,706,0,0
510190304032,2045,581,39,7
510190304033,2045,591,0,0
510190304041,2045,443,0,0
510190304042,2045,830,0,17
510190304043,2045,544,0,7
510190305011,2045,1074,3,0
510190305012,2045,361,0,0
510190305013,2045,797,56,0
510190305031,2045,933,53,0
510190305032,2045,868,68,0
510190305033,2045,1076,185,0
510190305041,2045,890,167,0
510190305042,2045,369,13,0
510190305043,2045,657,0,0
510190306011,2045,830,0,0
510190306012,2045,471,0,0
510190306013,2045,450,35,0
510190306021,2045,729,0,0
510190306022,2045,735,0,0
510190306023,2045,404,17,0
510190306031,2045,321,61,0
510190306032,2045,978,5,0
510190306041,2045,625,0,0
510190306042,2045,685,0,0
510190306051,2045,729,0,0
510190306052,2045,288,52,0
510190306053,2045,539,10,0
510190501011,2045,406,193,0
510190501012,2045,614,481,14
510190501021,2045,299,95,0
510190501022,2045,930,78,0
510210401001,2045,410,13,0
510210401002,2045,494,145,0
510210401003,2045,546,38,0
510210402001,2045,621,0,0
510210402002,2045,331,0,0
510210402003,2045,543,0,0
510230401001,2045,591,16,0
510230401002,2045,322,0,0
510230401003,2045,745,0,0
510230401004,2045,390,3,0
510230402001,2045,506,14,0
510230402002,2045,434,0,0
510230402003,2045,804,12,0
510230402004,2045,472,4,0
510230403011,2045,838,7,6
510230403012,2045,530,50,0
510230403031,2045,400,55,0
510230403032,2045,412,94,0
510230403033,2045,627,648,0
510230403041,2045,1066,0,0
510230403042,2045,672,0,0
510230404011,2045,725,63,0
510230404012,2045,326,51,0
510230404021,2045,401,51,0
510230404022,2045,290,25,0
510230404023,2045,430,0,0
510230404024,2045,999,256,0
510230405011,2045,1088,0,0
510230405012,2045,909,0,0
510230405013,2045,598,35,0
510230405021,2045,266,7,0
510230405022,2045,453,0,0
510259301001,2045,231,0,4
510259301002,2045,523,26,0
510259301003,2045,302,0,0
510259301004,2045,538,0,0
510259302011,2045,496,0,0
510259302012,2045,324,2,0
510259302021,2045,1,0,0
510259302031,2045,136,0,0
510259302032,2045,453,18,0
510259302033,2045,520,259,0
510259302034,2045,476,68,0
510259303011,2045,403,0,0
510259303012,2045,638,40,0
510259303021,2045,752,2,0
510259303022,2045,412,0,0
510259303023,2045,537,0,0
510270101001,2045,626,6,0
510270101002,2045,292,20,0
510270101003,2045,207,6,0
510270101004,2045,260,47,0
510270101005,2045,321,0,0
510270102001,2045,423,27,0
510270102002,2045,306,10,0
510270102003,2045,159,0,0
510270102004,2045,219,0,0
510270103001,2045,588,11,0
510270103002,2045,594,25,0
510270103003,2045,94,0,0
510270104001,2045,516,67,0
510270104002,2045,355,129,0
510270105001,2045,369,0,0
510270105002,2045,173,0,0
510270106001,2045,328,0,0
510270106002,2045,235,18,15
510270106003,2045,447,12,0
510270106004,2045,394,4,0
510270107001,2045,449,56,0
510270107002,2045,451,0,0
510270107003,2045,346,0,0
510270107004,2045,416,26,0
510299301011,2045,688,14,29
510299301012,2045,534,0,0
510299301013,2045,686,0,0
510299301021,2045,437,0,63
510299301022,2045,498,29,0
510299301023,2045,405,0,0
510299302011,2045,264,24,0
510299302012,2045,974,13,0
510299302013,2045,530,0,0
510299302021,2045,742,36,0
510299302022,2045,810,9,0
510299302023,2045,912,10,0
510310201011,2045,1635,22,0
510310201012,2045,1249,186,0
510310201021,2045,2115,41,7
510310202001,2045,1288,535,78
510310202002,2045,956,38,7
510310203001,2045,374,165,0
510310203002,2045,425,14,0
510310203003,2045,629,141,1
510310204011,2045,1453,1143,2
510310204021,2045,669,152,0
510310204022,2045,484,511,0
510310204031,2045,1478,329,0
510310204032,2045,847,72,0
510310205001,2045,1964,115,0
510310205002,2045,1390,70,7
510310206001,2045,374,0,0
510310206002,2045,505,48,0
510310206003,2045,1061,38,0
510310207001,2045,643,0,0
510310207002,2045,390,58,0
510310207003,2045,445,221,0
510310208001,2045,1596,8,0
510310209001,2045,952,0,0
510310209002,2045,641,0,0
510310209003,2045,472,94,0
510330301001,2045,478,112,0
510330301002,2045,937,0,0
510330301003,2045,506,165,0
510330302011,2045,1128,215,0
510330302021,2045,1081,1,0
510330303001,2045,481,42,0
510330303002,2045,255,195,0
510330303003,2045,737,83,0
510330304001,2045,420,4,0
510330304002,2045,535,0,0
510330305011,2045,1090,324,0
510330305012,2045,797,0,0
510330305021,2045,331,75,1
510330305022,2045,1582,34,0
510330305023,2045,1022,35,0
510330305031,2045,752,0,0
510330305032,2045,451,0,0
510330306001,2045,557,0,4
510330306002,2045,1116,0,0
510350801001,2045,843,68,0
510350801002,2045,629,0,0
510350801003,2045,583,0,0
510350802001,2045,420,0,0
510350802002,2045,364,131,0
510350802003,2045,482,82,37
510350802004,2045,671,17,10
510350803001,2045,761,0,3
510350803002,2045,519,0,0
510350803003,2045,657,24,0
510350803004,2045,548,0,0
510350804011,2045,978,140,0
510350804012,2045,426,0,4
510350804021,2045,715,64,0
510350804022,2045,759,11,0
510350805011,2045,1018,6,0
510350805012,2045,852,15,0
510350805021,2045,686,19,0
510350805022,2045,601,71,4
510350806011,2045,685,0,0
510350806012,2045,519,6,0
510350806031,2045,539,11,0
510350806032,2045,499,11,0
510350806033,2045,627,0,0
510350806041,2045,997,6,0
510366001001,2045,825,15,0
510366001002,2045,377,77,0
510366002001,2045,610,28,0
510366002002,2045,466,6,0
510366003001,2045,449,6,0
510366003002,2045,448,12,0
510379301011,2045,566,81,0
510379301012,2045,723,103,0
510379301021,2045,643,24,0
510379301022,2045,513,0,0
510379302001,2045,428,8,0
510379302002,2045,565,0,0
510379302003,2045,394,0,0
510379303001,2045,455,5,0
510379303002,2045,517,0,0
510379303003,2045,693,13,12
510411001061,2045,1360,0,0
510411001062,2045,449,15,0
510411001071,2045,68,608,0
510411001072,2045,244,1074,0
510411002061,2045,0,463,1
510411002062,2045,562,0,0
510411002063,2045,754,47,1
510411002064,2045,936,0,1
510411002065,2045,268,0,0
510411002081,2045,651,0,0
510411002082,2045,602,41,0
510411002091,2045,307,285,0
510411002092,2045,327,187,0
510411002093,2045,1416,184,0
510411002094,2045,762,73,0
510411002101,2045,555,676,0
510411002111,2045,519,0,0
510411002112,2045,381,1302,0
510411002121,2045,368,146,0
510411002122,2045,426,590,0
510411002123,2045,26,1009,0
510411003001,2045,471,364,0
510411003002,2045,427,216,0
510411004031,2045,1288,20,0
510411004032,2045,422,131,0
510411004033,2045,227,21,0
510411004034,2045,368,189,0
510411004035,2045,598,365,0
510411004041,2045,195,252,0
510411004042,2045,411,417,0
510411004051,2045,278,540,0
510411004052,2045,266,0,0
510411004061,2045,275,680,0
510411004071,2045,271,19,0
510411004072,2045,594,14,0
510411004073,2045,804,227,0
510411004091,2045,747,241,7
510411004092,2045,591,0,0
510411004093,2045,437,448,0
510411004094,2045,825,0,0
510411004095,2045,528,0,0
510411004101,2045,243,771,0
510411004102,2045,208,433,0
510411005051,2045,583,207,0
510411005052,2045,485,27,0
510411005053,2045,554,95,5
510411005054,2045,32,374,0
510411005055,2045,381,53,0
510411005061,2045,271,0,0
510411005062,2045,497,290,0
510411005063,2045,678,0,0
510411005064,2045,493,0,0
510411005065,2045,818,0,0
510411005071,2045,999,26,7
510411005072,2045,899,0,0
510411005073,2045,1441,20,0
510411005081,2045,914,0,0
510411005082,2045,1407,363,15
510411005091,2045,1449,25,0
510411005092,2045,204,0,0
510411005093,2045,446,37,5
510411005094,2045,953,23,7
510411005101,2045,594,356,0
510411005102,2045,955,104,0
510411006001,2045,451,48,0
510411006002,2045,19,0,1782
510411006003,2045,326,109,0
510411007011,2045,1001,0,0
510411007012,2045,566,56,757
510411007013,2045,779,1,0
510411007014,2045,523,81,10
510411007021,2045,988,0,1
510411007041,2045,760,0,0
510411007042,2045,587,0,0
510411007043,2045,1011,0,0
510411007051,2045,245,19,20
510411007052,2045,1189,0,0
510411008041,2045,469,493,4
510411008042,2045,759,0,0
510411008043,2045,525,0,1
510411008051,2045,646,0,0
510411008052,2045,148,270,0
510411008053,2045,546,53,11
510411008054,2045,807,0,5
510411008061,2045,32,925,0
510411008062,2045,833,35,0
510411008071,2045,1143,241,6
510411008121,2045,787,0,5
510411008122,2045,1130,0,0
510411008123,2045,628,133,9
510411008141,2045,839,10,0
510411008142,2045,900,0,0
510411008151,2045,772,0,4
510411008152,2045,1520,1,1
510411008161,2045,612,0,0
510411008162,2045,979,52,0
510411008163,2045,459,0,0
510411008171,2045,472,472,0
510411008172,2045,228,261,0
510411008181,2045,671,0,12
510411008182,2045,1528,0,15
510411008191,2045,385,781,111
510411008192,2045,963,0,22
510411008193,2045,1027,0,11
510411008201,2045,784,464,0
510411008202,2045,791,0,0
510411008211,2045,851,0,0
510411008212,2045,1133,15,0
510411008213,2045,366,0,0
510411008221,2045,467,0,0
510411008222,2045,1521,0,0
510411008223,2045,464,754,0
510411008231,2045,1043,269,0
510411008232,2045,276,960,0
510411008233,2045,931,0,0
510411009021,2045,475,23,0
510411009022,2045,919,17,0
510411009023,2045,491,11,1
510411009071,2045,578,0,0
510411009072,2045,395,491,268
510411009101,2045,472,59,0
510411009102,2045,627,0,0
510411009103,2045,966,51,15
510411009104,2045,516,0,9
510411009121,2045,1125,153,0
510411009122,2045,451,101,0
510411009123,2045,814,74,0
510411009124,2045,485,67,11
510411009151,2045,459,717,0
510411009152,2045,937,295,0
510411009191,2045,1336,260,14
510411009192,2045,946,49,0
510411009193,2045,789,275,0
510411009201,2045,231,835,0
510411009211,2045,313,412,0
510411009212,2045,722,319,0
510411009213,2045,405,0,0
510411009214,2045,490,477,0
510411009221,2045,630,285,5
510411009222,2045,1315,232,2
510411009223,2045,231,88,0
510411009231,2045,899,30,12
510411009232,2045,419,185,0
510411009241,2045,667,760,0
510411009242,2045,1170,10,0
510411009261,2045,440,672,0
510411009262,2045,705,63,7
510411009263,2045,749,0,0
510411009264,2045,691,20,0
510411009281,2045,741,1470,4
510411009282,2045,459,860,0
510411009283,2045,646,682,5
510411009291,2045,567,110,0
510411009292,2045,883,0,0
510411009293,2045,428,147,0
510411009294,2045,614,265,0
510411009301,2045,337,36,0
510411009302,2045,1130,26,0
510411009311,2045,401,96,0
510411009312,2045,895,0,0
510411009313,2045,1047,231,1
510411009321,2045,681,162,0
510411009322,2045,770,93,0
510411009331,2045,76,833,0
510411009332,2045,702,0,0
