Geo,Year,TotEmp,RetEmp,SvcEmp
510538401023,2045,120,23,82
510538402001,2045,76,4,4
510538402002,2045,40,0,6
510538402003,2045,2555,36,137
510538403001,2045,8,0,7
510538403002,2045,607,212,42
510538403003,2045,2116,77,257
510538403004,2045,234,1,102
510538404001,2045,1425,38,1090
510538405001,2045,1159,73,164
510538405002,2045,635,65,168
510538406011,2045,1588,50,1142
510538406012,2045,52,0,29
510538406021,2045,87,5,8
510538406022,2045,230,127,32
510539801001,2045,1,0,0
510579506001,2045,132,0,62
510579506002,2045,69,8,38
510579506003,2045,89,0,33
510579507001,2045,988,244,340
510579507002,2045,1741,543,553
510579507003,2045,338,30,92
510579508001,2045,78,18,1
510579508002,2045,59,12,3
510579508003,2045,34,0,11
510594151001,2045,334,151,82
510594151002,2045,1799,681,587
510594151003,2045,27,0,20
510594152001,2045,125,0,67
510594152002,2045,6,0,3
510594152003,2045,648,264,152
510594152004,2045,895,46,466
510594153001,2045,275,65,152
510594153002,2045,240,0,208
510594153003,2045,26,0,10
510594154011,2045,541,83,168
510594154012,2045,17,0,13
510594154013,2045,247,26,143
510594154021,2045,129,1,100
510594154022,2045,102,0,59
510594154023,2045,277,60,125
510594155001,2045,351,116,90
510594155002,2045,522,105,290
510594155003,2045,2373,7,2255
510594155004,2045,204,39,155
510594156001,2045,82,6,67
510594156002,2045,80,0,57
510594157001,2045,44,0,20
510594157002,2045,113,3,96
510594158001,2045,133,0,79
510594158002,2045,66,0,57
510594158003,2045,185,14,145
510594159001,2045,1024,0,399
510594159002,2045,156,0,62
510594160001,2045,410,32,311
510594160002,2045,535,133,158
510594160003,2045,76,0,59
510594161001,2045,993,96,295
510594161002,2045,214,0,198
510594162001,2045,1437,19,1386
510594162002,2045,1499,0,1155
510594163001,2045,195,0,30
510594163002,2045,630,136,245
510594201001,2045,189,4,90
510594201002,2045,489,9,85
510594202011,2045,534,146,268
510594202012,2045,92,0,56
510594202013,2045,39,0,6
510594202021,2045,99,42,10
510594202022,2045,42,7,23
510594202031,2045,1149,47,382
510594203001,2045,92,0,56
510594203002,2045,166,0,155
510594203003,2045,46,3,37
510594203004,2045,205,6,115
510594204001,2045,304,11,257
510594204002,2045,865,321,423
510594205011,2045,14,0,9
510594205021,2045,172,17,125
510594205022,2045,123,3,75
510594205031,2045,155,0,50
510594205032,2045,257,55,53
510594205033,2045,221,0,201
510594206001,2045,209,44,30
510594206002,2045,222,69,53
510594206003,2045,162,11,131
510594207001,2045,76,0,43
510594207002,2045,139,0,65
510594208001,2045,1,0,1
510594208002,2045,86,17,53
510594208003,2045,125,1,87
510594210011,2045,6743,46,4825
510594210021,2045,5756,2311,1941
510594210022,2045,1400,891,280
510594210023,2045,975,384,372
510594211011,2045,10,0,7
510594211012,2045,775,65,680
510594211013,2045,2143,59,645
510594211021,2045,300,40,168
510594211022,2045,336,1,153
510594211031,2045,90,1,83
510594211032,2045,1688,102,435
510594211033,2045,85,0,53
510594211034,2045,1476,689,387
510594212001,2045,175,0,128
510594213001,2045,56,0,42
510594213002,2045,491,0,55
510594214001,2045,76,0,46
510594214002,2045,47,0,40
510594214003,2045,148,14,14
510594214004,2045,90,0,37
510594214005,2045,2041,1120,204
510594215001,2045,2097,951,334
510594215002,2045,143,3,24
510594215003,2045,1018,714,39
510594215004,2045,11,0,6
510594216001,2045,40,0,20
510594216002,2045,4,0,0
510594216003,2045,360,125,186
510594217011,2045,34,0,14
510594217012,2045,30,0,20
510594217021,2045,43,0,9
510594217022,2045,47,0,33
510594218001,2045,324,24,247
510594218002,2045,138,23,32
510594218003,2045,356,153,129
510594219001,2045,20,0,17
510594219002,2045,1918,23,1536
510594219003,2045,76,0,23
510594220001,2045,244,0,244
510594220002,2045,8267,207,2061
510594221011,2045,668,9,456
510594221012,2045,146,9,113
510594221013,2045,273,70,70
510594221014,2045,63,0,42
510594221021,2045,740,36,237
510594221022,2045,2692,49,1112
510594221023,2045,3,0,3
510594221024,2045,592,24,354
510594222011,2045,211,3,142
510594222012,2045,264,3,136
510594222021,2045,141,19,14
510594222022,2045,859,4,726
510594222023,2045,214,6,171
510594223011,2045,614,230,215
510594223012,2045,126,0,105
510594223021,2045,2926,1476,581
510594223022,2045,225,4,165
510594223023,2045,597,580,13
510594223024,2045,519,129,166
510594224011,2045,16,0,0
510594224012,2045,20,0,13
510594224021,2045,985,55,759
510594224022,2045,197,20,80
510594224023,2045,201,0,34
510594224031,2045,146,11,80
510594224032,2045,99,0,46
510594301011,2045,1706,227,927
510594301012,2045,37,0,32
510594301013,2045,128,3,106
510594301021,2045,465,369,42
510594302011,2045,46,0,36
510594302012,2045,102,3,89
510594302021,2045,294,0,29
510594302022,2045,594,201,126
510594302023,2045,16,0,11
510594302031,2045,138,24,55
510594304001,2045,575,72,151
510594304002,2045,209,0,92
510594304003,2045,3831,148,1378
510594305001,2045,76,0,50
510594306001,2045,118,0,72
510594306002,2045,152,0,55
510594306003,2045,2560,707,569
510594306004,2045,1941,336,1165
510594307001,2045,1229,95,257
510594307002,2045,23,3,14
510594308011,2045,871,291,318
510594308012,2045,549,0,495
510594308021,2045,42,0,36
510594308022,2045,23,0,4
510594308023,2045,493,0,57
510594309011,2045,1736,429,852
510594309012,2045,98,0,32
510594309021,2045,528,135,205
510594309022,2045,98,0,83
510594310011,2045,1202,339,503
510594310012,2045,40,0,13
510594310013,2045,611,189,76
510594310021,2045,33,0,16
510594313001,2045,219,0,178
510594313002,2045,69,0,46
510594313003,2045,23,0,22
510594314001,2045,47,0,19
510594314002,2045,182,11,146
510594314003,2045,73,4,37
510594315001,2045,446,56,116
510594315002,2045,34,1,17
510594315003,2045,27,0,9
510594316011,2045,1443,1,1407
510594316021,2045,103,22,70
510594316022,2045,70,0,22
510594316023,2045,2854,661,1148
510594318011,2045,268,67,123
510594318012,2045,76,13,30
510594318021,2045,1245,0,984
510594318022,2045,43,0,32
510594319001,2045,42,0,34
510594319002,2045,73,29,29
510594320001,2045,232,0,211
510594320002,2045,1915,341,633
510594321001,2045,138,0,105
510594321002,2045,90,0,66
510594322011,2045,1655,590,591
510594322021,2045,158,0,77
510594322022,2045,681,6,569
510594323001,2045,146,0,139
510594323002,2045,85,0,57
510594323003,2045,230,0,192
510594324011,2045,77,0,49
510594324012,2045,120,0,79
510594324021,2045,131,0,125
510594324022,2045,24,1,13
510594324023,2045,47,0,24
510594325001,2045,69,0,67
510594325002,2045,98,3,65
510594325003,2045,419,207,102
510594326001,2045,191,0,116
510594326002,2045,377,19,339
510594327011,2045,112,0,79
510594327021,2045,50,0,22
510594327022,2045,790,198,380
510594328001,2045,10133,782,3643
510594401001,2045,753,0,733
510594401002,2045,336,178,116
510594401003,2045,502,52,317
510594401004,2045,577,23,432
510594402011,2045,3678,1129,397
510594402012,2045,4639,116,3448
510594402013,2045,7360,405,3369
510594402021,2045,17979,1,17534
510594402022,2045,55,0,43
510594402023,2045,5046,106,4346
510594403001,2045,828,9,773
510594403002,2045,264,1,240
510594405011,2045,390,0,202
510594405012,2045,138,0,102
510594405013,2045,65,0,43
510594405031,2045,9892,6,8277
510594405041,2045,2486,0,260
510594405051,2045,149,0,139
510594406001,2045,1624,181,1026
510594407011,2045,219,1,195
510594407021,2045,136,0,103
510594407022,2045,20,0,6
510594407023,2045,75,0,53
510594408001,2045,211,0,165
510594408002,2045,72,0,65
510594408003,2045,2291,13,2228
510594501001,2045,5303,0,1957
510594501002,2045,525,0,470
510594501003,2045,122,0,70
510594501004,2045,752,189,409
510594502001,2045,326,23,184
510594502002,2045,625,19,415
510594503001,2045,306,10,59
510594503002,2045,44,0,40
510594503003,2045,578,242,106
510594503004,2045,1984,118,1384
510594504001,2045,1571,171,1153
510594504002,2045,100,0,62
510594505001,2045,369,197,50
510594505002,2045,46,0,27
510594506011,2045,4277,0,3070
510594506012,2045,99,0,33
510594506013,2045,132,0,87
510594506014,2045,63,0,57
510594506021,2045,20,0,16
510594506022,2045,427,172,92
510594506023,2045,152,60,3
510594507011,2045,1182,27,1049
510594507021,2045,2401,46,2058
510594507022,2045,886,297,110
510594508001,2045,37,0,19
510594508002,2045,174,0,152
510594508003,2045,1279,102,733
510594509001,2045,95,0,90
510594509002,2045,26,0,22
510594510001,2045,20,0,10
510594510002,2045,427,0,324
510594511001,2045,36,0,14
510594511002,2045,67,1,56
510594512001,2045,268,0,245
510594512002,2045,50,0,13
510594513001,2045,508,36,364
510594513002,2045,231,4,209
510594514001,2045,479,96,128
510594514002,2045,1245,786,103
510594515011,2045,14,0,11
510594515012,2045,1837,865,503
510594515013,2045,201,3,125
510594515014,2045,458,0,382
510594515021,2045,1363,617,261
510594515022,2045,648,72,258
510594515023,2045,2939,1261,1072
510594516011,2045,534,66,98
510594516012,2045,1292,483,110
510594516013,2045,44,10,7
510594516021,2045,44,0,27
510594516022,2045,27,1,16
510594518001,2045,610,262,112
510594518002,2045,222,0,188
510594519001,2045,2156,765,707
510594519002,2045,214,6,40
510594519003,2045,30,0,17
510594520001,2045,3293,436,2107
510594521011,2045,306,0,237
510594521012,2045,526,10,132
510594521013,2045,1909,238,828
510594521021,2045,950,0,856
510594521022,2045,1099,192,832
510594522001,2045,1532,6,1113
510594522002,2045,515,67,202
510594522003,2045,55,0,1
510594522004,2045,22,4,16
510594523011,2045,301,57,227
510594523012,2045,23,0,22
510594523021,2045,326,118,55
510594523022,2045,26,4,17
510594524001,2045,126,0,52
510594524002,2045,59,0,16
510594524003,2045,69,4,36
510594524004,2045,865,1,43
510594524005,2045,658,13,483
510594525011,2045,66194,310,54695
510594525012,2045,2226,16,1809
510594525013,2045,1410,344,742
510594525021,2045,291,100,178
510594525022,2045,27,11,11
510594525023,2045,1089,24,918
510594526001,2045,146,0,70
510594526002,2045,2269,89,303
510594526003,2045,146,1,23
510594526004,2045,4571,172,1452
510594527001,2045,1006,313,328
510594527002,2045,179,0,165
510594527003,2045,14,1,10
510594528011,2045,115,0,82
510594528012,2045,2916,469,1155
510594528013,2045,67,0,66
510594528014,2045,37,0,37
510594528021,2045,261,37,158
510594528022,2045,57,0,20
510594601001,2045,209,0,139
510594601002,2045,207,6,72
510594601003,2045,214,0,178
510594602001,2045,211,0,159
510594602002,2045,169,0,100
510594603001,2045,70,3,55
510594603002,2045,241,1,217
510594604001,2045,459,0,87
510594604002,2045,347,4,221
510594604003,2045,11302,2928,5815
510594605011,2045,18695,268,12547
510594605031,2045,638,0,511
510594605032,2045,288,4,197
510594605041,2045,582,19,489
510594605042,2045,1936,1,667
510594606001,2045,363,20,336
510594606002,2045,578,0,321
510594607011,2045,184,0,181
510594607012,2045,238,44,57
510594607021,2045,2457,119,1519
510594607022,2045,227,0,108
510594607023,2045,522,0,308
510594608001,2045,8228,204,443
510594608002,2045,1761,601,574
510594609001,2045,2261,139,1202
510594610001,2045,2146,257,1160
510594611001,2045,273,0,258
510594611002,2045,1238,222,554
510594611003,2045,294,0,241
510594612011,2045,627,10,493
510594612012,2045,427,3,214
510594612013,2045,136,0,113
510594612021,2045,6333,76,3932
510594612022,2045,3424,3,2139
510594612023,2045,211,0,95
510594615001,2045,27,0,20
510594615002,2045,221,9,201
510594615003,2045,86,3,70
510594615004,2045,34,4,23
510594615005,2045,181,13,115
510594616031,2045,207,0,186
510594616032,2045,2296,0,2163
510594616033,2045,46,1,39
510594616041,2045,151,7,85
510594616042,2045,1037,4,836
510594616051,2045,1462,13,707
510594616052,2045,377,159,65
510594616053,2045,8525,686,4302
510594616061,2045,3008,109,2226
510594616062,2045,1046,0,780
510594617001,2045,891,478,164
510594617002,2045,932,304,419
510594617003,2045,640,0,492
510594617004,2045,56,33,17
510594618011,2045,50,0,37
510594618021,2045,2185,155,823
510594618022,2045,1130,3,568
510594618023,2045,4561,0,3876
510594619011,2045,300,24,176
510594619012,2045,185,0,151
510594619021,2045,17,0,0
510594701001,2045,77,0,75
510594701002,2045,519,0,450
510594703001,2045,188,0,148
510594703002,2045,437,99,159
510594704001,2045,865,138,522
510594704002,2045,1191,17,1104
510594704003,2045,221,0,208
510594704004,2045,983,42,882
510594705001,2045,185,0,165
510594705002,2045,204,6,153
510594705003,2045,105,0,70
510594705004,2045,5419,198,2963
510594706001,2045,261,3,231
510594706002,2045,1394,294,503
510594707001,2045,2489,361,1244
510594707002,2045,86,4,67
510594707003,2045,194,47,116
510594707004,2045,69,0,62
510594707005,2045,105,0,69
510594708001,2045,77,0,69
510594708002,2045,182,3,129
510594709001,2045,568,0,479
510594709002,2045,151,0,136
510594709003,2045,100,0,93
510594709004,2045,153,0,153
510594709005,2045,98,0,37
510594710001,2045,156,0,141
510594711001,2045,2862,225,2097
510594711002,2045,34,0,19
510594711003,2045,60,0,39
510594711004,2045,106,0,73
510594711005,2045,221,0,113
510594712011,2045,1773,14,1089
510594712012,2045,1034,11,283
510594712013,2045,44,0,42
510594712031,2045,142,7,108
510594712041,2045,10434,0,820
510594712042,2045,9390,347,7978
510594712043,2045,935,3,716
510594713011,2045,1288,0,955
510594713012,2045,961,257,512
510594713031,2045,194,0,182
510594713032,2045,120,0,52
510594713033,2045,2023,4,1918
510594713041,2045,997,3,825
510594714011,2045,93,1,57
510594714012,2045,59,0,40
510594714021,2045,406,49,211
510594714022,2045,479,26,69
510594801001,2045,380,0,222
510594801002,2045,455,4,192
510594801003,2045,184,0,165
510594801004,2045,310,0,273
510594802011,2045,1469,152,1024
510594802012,2045,818,146,531
510594802013,2045,722,0,549
510594802031,2045,5464,168,3884
510594802032,2045,113,4,103
510594802041,2045,90,13,26
510594802042,2045,254,158,32
510594802043,2045,23184,3,8796
510594802051,2045,17233,5299,5719
510594802052,2045,49932,2222,36150
510594803011,2045,458,108,110
510594803012,2045,166,3,129
510594803021,2045,123,10,65
510594803022,2045,403,9,350
510594803023,2045,4966,678,2383
510594804011,2045,198,62,105
510594804012,2045,1381,85,795
510594804021,2045,307,27,182
510594804022,2045,668,14,353
510594804023,2045,449,53,324
510594805011,2045,141,30,108
510594805012,2045,267,7,43
510594805013,2045,62,0,19
510594805021,2045,77,0,65
510594805022,2045,47,0,39
510594805023,2045,436,1,420
510594805031,2045,146,0,47
510594805032,2045,155,4,122
510594805041,2045,711,248,136
510594805051,2045,62,1,36
510594805052,2045,10,0,10
510594805053,2045,1024,677,26
510594808011,2045,153,19,26
510594808012,2045,2263,238,1447
510594808013,2045,39,0,6
510594808021,2045,2579,40,1454
510594808022,2045,1968,483,727
510594808023,2045,52,3,30
510594809011,2045,683,1,304
510594809012,2045,752,161,403
510594809013,2045,703,95,402
510594809014,2045,23,0,17
510594809021,2045,13373,80,8747
510594809022,2045,211,3,30
510594809031,2045,22,0,20
510594809032,2045,9299,80,6640
510594809033,2045,800,17,562
510594810001,2045,245,0,188
510594810002,2045,265,33,7
510594811011,2045,6469,9,4736
510594811012,2045,7948,818,5996
510594811021,2045,270,0,231
510594811022,2045,26,0,9
510594811031,2045,997,285,307
510594811032,2045,49,22,9
510594811041,2045,109,3,102
510594811042,2045,92,0,75
510594811043,2045,36,0,26
510594811051,2045,138,0,33
510594811052,2045,460,50,321
510594811053,2045,486,14,390
510594811061,2045,524,168,165
510594811062,2045,66,0,56
510594811063,2045,356,19,247
510594812011,2045,4335,0,1724
510594812021,2045,785,10,653
510594812022,2045,44,0,30
510594812023,2045,12448,60,7833
510594814001,2045,581,135,191
510594814002,2045,145,14,119
510594814003,2045,32,0,20
510594814004,2045,179,3,132
510594815001,2045,208,0,181
510594816001,2045,195,0,184
510594816002,2045,285,3,192
510594817011,2045,151,0,132
510594817012,2045,192,1,133
510594817013,2045,57,0,42
510594817021,2045,158,14,129
510594817022,2045,204,0,103
510594817023,2045,14,6,1
510594819001,2045,402,0,370
510594819002,2045,8934,47,5756
510594819003,2045,327,1,268
510594820011,2045,95,0,47
510594820012,2045,211,14,162
510594820013,2045,178,0,120
510594820021,2045,208,0,57
510594820022,2045,201,0,197
510594821001,2045,56,11,44
510594821002,2045,303,13,156
510594822011,2045,955,0,720
510594822031,2045,5451,493,4580
510594822032,2045,14754,505,9668
510594822033,2045,136,0,123
510594822034,2045,17802,948,12399
510594822041,2045,354,1,250
510594822042,2045,776,14,618
510594822051,2045,1693,6,1542
510594822052,2045,1833,17,1244
510594822053,2045,12627,2334,6607
510594822061,2045,838,1,792
510594823011,2045,102,0,99
510594823012,2045,3351,55,1909
510594823013,2045,3874,201,2684
510594823021,2045,123,0,118
510594823022,2045,214,0,135
510594823031,2045,198,11,126
510594823032,2045,29,0,13
510594823033,2045,29,0,20
510594824001,2045,12924,86,10606
510594825021,2045,17,0,16
510594825022,2045,166,4,139
510594825031,2045,288,7,221
510594825032,2045,72,0,22
510594825033,2045,1018,277,314
510594825041,2045,328,3,290
510594825042,2045,255,0,135
510594825043,2045,340,0,291
510594825051,2045,5725,141,3213
510594825052,2045,6998,59,3319
510594825061,2045,4338,0,3790
510594825062,2045,15275,34,13034
510594825071,2045,5847,83,4164
510594825072,2045,110,27,65
510594825073,2045,1817,0,1185
510594826011,2045,36,0,30
510594826012,2045,1720,564,377
510594826013,2045,50,0,30
510594826031,2045,6023,139,5360
510594826032,2045,59,0,47
510594826041,2045,372,7,145
510594826042,2045,182,4,152
510594901011,2045,11054,3,9352
510594901012,2045,968,50,465
510594901013,2045,109,0,79
510594901041,2045,5485,158,3546
510594901042,2045,20056,1503,5104
510594901051,2045,9163,59,7102
510594901052,2045,23352,2258,14833
510594901053,2045,82,0,42
510594905011,2045,295,14,189
510594905012,2045,816,252,179
510594905021,2045,202,0,63
510594905022,2045,389,46,330
510594905023,2045,941,39,803
510594910001,2045,429,65,141
510594911011,2045,105,1,90
510594911012,2045,199,0,110
510594911021,2045,151,7,27
510594911022,2045,40,0,26
510594911031,2045,60,0,32
510594911032,2045,29,0,10
510594911033,2045,82,0,49
510594911034,2045,9,0,6
510594912011,2045,92,4,65
510594912012,2045,1103,372,506
510594912013,2045,16,0,7
510594912014,2045,27,0,9
510594912021,2045,3371,175,1555
510594913011,2045,630,0,181
510594913012,2045,118,29,69
510594913013,2045,67,0,53
510594913014,2045,729,23,528
510594913021,2045,118,10,14
510594913022,2045,1515,0,1033
510594913031,2045,2033,316,670
510594913032,2045,139,4,75
510594914011,2045,478,0,361
510594914012,2045,4,0,4
510594914013,2045,1069,142,448
510594914014,2045,34,0,33
510594914021,2045,63,1,44
510594914022,2045,86,0,53
510594914031,2045,314,0,235
510594914032,2045,70,0,40
510594914041,2045,67,0,52
510594914042,2045,96,0,50
510594914051,2045,270,0,234
510594915011,2045,734,184,361
510594915012,2045,138,3,105
510594915013,2045,63,3,40
510594915021,2045,389,3,333
510594915022,2045,257,0,105
510594915023,2045,175,1,138
510594916011,2045,635,564,29
510594916012,2045,3349,102,1340
510594916013,2045,60,0,44
510594916021,2045,161,6,79
510594916022,2045,327,7,93
510594917011,2045,7624,895,6045
510594917012,2045,713,155,518
510594917013,2045,86,0,75
510594917031,2045,4635,212,1664
510594917032,2045,19373,0,4556
510594917033,2045,1139,1079,30
510594917041,2045,36,0,14
510594917042,2045,2167,1433,670
510594917043,2045,432,201,77
510594917051,2045,1284,6,440
510594917061,2045,1903,304,1312
510594917062,2045,10982,1667,6624
510594917071,2045,1835,280,1082
510594917072,2045,346,0,339
510594917073,2045,182,6,72
510594918011,2045,2526,1317,192
510594918012,2045,787,660,40
510594918021,2045,1001,53,700
510594918022,2045,82,0,66
510594918031,2045,1767,509,630
510594918032,2045,59,0,52
510594918033,2045,122,0,73
510594920001,2045,572,13,218
510594920002,2045,752,34,405
510594920003,2045,214,9,188
510594921001,2045,198,0,77
510594921002,2045,275,10,212
510594921003,2045,205,0,186
510594921004,2045,165,0,108
510594922011,2045,479,0,247
510594922012,2045,869,0,545
510594922021,2045,189,0,69
510594922022,2045,231,11,93
510594922023,2045,248,9,188
510594922031,2045,110,0,95
510594922032,2045,201,0,152
510594922033,2045,610,219,244
510594923001,2045,47,0,17
510594923002,2045,93,0,73
510594924001,2045,146,0,132
510594924002,2045,57,13,39
510594925001,2045,663,4,307
510594925002,2045,899,10,377
510599801001,2045,1539,0,1427
510599802001,2045,43,0,24
510599803001,2045,179,0,55
510619301011,2045,765,12,359
510619301012,2045,818,195,237
510619301021,2045,889,47,495
510619301022,2045,547,34,156
510619302031,2045,137,1,36
510619302032,2045,335,0,89
510619302041,2045,286,0,203
510619302042,2045,141,12,26
510619302051,2045,115,0,43
510619302052,2045,106,0,75
510619302061,2045,455,123,160
510619302062,2045,252,0,114
510619302071,2045,1123,83,282
510619303031,2045,358,98,105
510619303032,2045,1750,508,578
510619303041,2045,505,48,211
510619303051,2045,7308,724,4750
510619303052,2045,2112,398,946
510619303053,2045,1217,90,602
510619303061,2045,771,208,222
510619304011,2045,253,3,76
510619304012,2045,309,0,124
510619304013,2045,1637,22,556
510619304021,2045,80,0,44
510619304022,2045,146,52,63
510619304023,2045,450,76,185
510619304041,2045,207,1,79
510619304042,2045,388,23,110
510619304051,2045,1897,45,1123
510619304052,2045,715,253,76
510619307031,2045,100,10,36
510619307032,2045,54,5,26
510619307041,2045,306,0,48
510619307042,2045,101,9,32
510619307043,2045,181,0,81
510619307051,2045,708,255,154
510619307052,2045,392,66,66
510619307061,2045,168,35,37
510619307062,2045,464,59,105
510619307063,2045,159,17,53
510619307071,2045,81,0,47
510619307072,2045,234,0,62
510639201021,2045,184,16,106
510639201022,2045,764,20,608
510639201023,2045,612,134,117
510639201031,2045,235,4,117
510639201032,2045,98,10,47
510639201033,2045,136,4,21
510639201041,2045,1810,253,1008
510639201042,2045,294,33,126
510639202011,2045,268,24,24
510639202012,2045,118,11,54
510639202021,2045,94,9,16
510639202022,2045,181,40,80
510650201011,2045,2322,78,1132
510650201012,2045,161,0,51
510650201013,2045,111,1,68
510650201014,2045,294,53,125
510650201031,2045,78,2,56
510650201032,2045,254,22,103
510650201041,2045,315,28,188
510650201042,2045,52,0,25
510650201043,2045,321,199,61
510650202001,2045,233,6,47
510650202002,2045,106,0,44
510650202003,2045,357,6,212
510650202004,2045,940,36,76
510650203001,2045,369,61,56
510650203002,2045,163,0,25
510650203003,2045,33,7,17
510670201021,2045,118,21,27
510670201022,2045,19,0,7
510670201023,2045,85,8,14
510670201031,2045,96,5,12
510670201032,2045,154,0,71
510670201041,2045,39,0,15
510670201042,2045,577,148,103
510670201043,2045,92,14,28
510670202001,2045,167,20,32
510670202002,2045,270,24,137
510670202003,2045,1207,752,75
510670203011,2045,50,17,11
510670203012,2045,316,0,314
510670203021,2045,480,92,121
510670203022,2045,650,206,226
510670204001,2045,314,14,109
510670204002,2045,2483,89,1931
510670204003,2045,174,18,38
510670204004,2045,208,25,66
510670205011,2045,737,1,84
510670205012,2045,744,369,103
510670205021,2045,201,2,65
510670205022,2045,71,8,15
510670205023,2045,169,2,7
510670206001,2045,371,0,327
510670206002,2045,43,13,9
510670206003,2045,27,0,11
510670206004,2045,17,6,9
510670207011,2045,147,0,34
510670207012,2045,94,17,15
510670207021,2045,369,21,47
510670207022,2045,54,9,33
510670208011,2045,2136,160,179
510670208012,2045,2520,124,1556
510670208013,2045,566,4,321
510670208021,2045,2220,98,148
510670208022,2045,211,26,111
510670209011,2045,149,52,27
510670209012,2045,157,40,54
510670209021,2045,73,1,9
510670209022,2045,118,19,79
510670209023,2045,53,0,14
510690501001,2045,745,103,69
510690501002,2045,2726,18,93
510690501003,2045,75,38,6
510690501004,2045,495,0,187
510690502001,2045,45,0,23
510690502002,2045,42,14,8
510690502003,2045,3063,107,454
510690503001,2045,106,14,20
510690503002,2045,945,36,800
510690503003,2045,277,0,25
510690503004,2045,69,0,25
510690504011,2045,13,0,8
510690504012,2045,39,11,19
510690504013,2045,25,0,6
510690504021,2045,231,8,31
510690504022,2045,42,0,25
510690505001,2045,366,32,53
510690505002,2045,169,4,18
510690505003,2045,999,566,214
510690505004,2045,534,15,225
510690505005,2045,144,4,29
510690506001,2045,132,9,19
510690506002,2045,207,46,50
510690506003,2045,244,88,75
510690507001,2045,905,29,20
510690507002,2045,699,18,510
510690508011,2045,187,5,50
510690508012,2045,434,13,57
510690508013,2045,331,13,72
510690508041,2045,173,17,74
510690508042,2045,650,345,142
510690508051,2045,1018,282,149
510690508052,2045,416,155,177
510690508061,2045,33,5,19
510690508062,2045,201,0,58
510690508071,2045,13,0,10
510690508072,2045,62,28,15
510690508073,2045,6,0,4
510690509001,2045,7905,862,1485
510690509002,2045,4936,387,840
510690510011,2045,95,17,66
510690510012,2045,219,0,46
510690510013,2045,52,15,4
510690510021,2045,104,29,41
510690510022,2045,42,8,34
510690510023,2045,264,1,214
510690510024,2045,27,0,20
510690511021,2045,1818,846,186
510690511022,2045,5135,130,737
510690511023,2045,2992,385,205
510690511024,2045,718,118,537
510690511031,2045,360,17,85
510690511032,2045,90,23,23
510690511041,2045,57,0,46
510690511042,2045,50,0,22
510719301001,2045,326,6,189
510719301002,2045,62,0,26
510719302001,2045,64,10,9
510719302002,2045,317,0,17
510719302003,2045,197,49,28
510719303001,2045,275,86,10
510719303002,2045,952,238,656
510719303003,2045,201,23,20
510719303004,2045,22,15,6
510719303005,2045,404,70,185
510719303006,2045,1080,81,124
510719304001,2045,397,23,108
510719304002,2045,89,0,74
510719304003,2045,722,66,498
510719304004,2045,75,5,11
510731001011,2045,88,4,59
510731001012,2045,387,27,268
510731001021,2045,70,22,13
510731001022,2045,124,0,46
510731002011,2045,160,55,49
510731002012,2045,103,0,50
510731002013,2045,69,0,29
510731002021,2045,368,36,131
510731002022,2045,1389,794,84
510731002031,2045,1508,23,960
510731002032,2045,284,15,119
510731002033,2045,2043,100,1663
510731002034,2045,986,365,224
510731003011,2045,239,38,73
510731003012,2045,84,15,23
510731003013,2045,214,123,36
510731003014,2045,801,266,223
510731003021,2045,275,21,108
510731003022,2045,73,0,64
510731003023,2045,149,67,30
510731003024,2045,36,1,11
510731004001,2045,479,82,135
510731005001,2045,218,46,70
510754001011,2045,20074,12,1347
510754001012,2045,991,21,288
510754001021,2045,4134,779,774
510754001022,2045,5072,1365,1027
510754002001,2045,1054,42,190
510754002002,2045,215,5,73
510754002003,2045,257,30,86
510754002004,2045,437,14,227
510754003001,2045,632,7,31
510754004001,2045,2352,105,1305
510754004002,2045,149,0,40
510754004003,2045,47,0,17
510754004004,2045,447,189,149
510754005001,2045,86,17,38
510754005002,2045,238,7,24
510754005003,2045,82,10,10
510770601011,2045,23,0,13
510770601012,2045,10,1,8
510770601013,2045,127,7,47
510770601021,2045,143,13,37
510770601022,2045,55,0,7
510770601023,2045,117,1,25
510770601024,2045,32,0,19
510770602011,2045,102,14,14
510770602012,2045,484,12,71
510770602013,2045,1607,137,932
510770602021,2045,84,22,24
510770602022,2045,485,19,235
510770602023,2045,36,0,8
510770603001,2045,107,17,57
510770603002,2045,37,4,16
510790301011,2045,189,53,72
510790301012,2045,1672,25,1009
510790301021,2045,244,28,150
510790301022,2045,33,0,12
510790301023,2045,125,3,29
510790301024,2045,122,4,29
510790302011,2045,478,224,103
510790302012,2045,379,7,232
510790302013,2045,586,241,128
510790302014,2045,122,15,31
510790302021,2045,264,0,153
510790302022,2045,1033,564,217
510818801011,2045,87,4,12
510818801012,2045,115,12,13
510818801013,2045,467,0,11
510818801014,2045,1294,11,265
510818801021,2045,575,0,2
510818802001,2045,273,59,92
510818802002,2045,159,33,37
510818802003,2045,23,0,18
510839301001,2045,67,0,8
510839301002,2045,40,0,11
510839301003,2045,29,5,20
510839302021,2045,24,0,20
510839302022,2045,18,0,7
510839302023,2045,25,10,12
510839302031,2045,27,0,6
510839302032,2045,43,2,15
510839302033,2045,25,6,14
510839302041,2045,14,4,8
510839302042,2045,43,0,29
510839303011,2045,28,8,15
510839303012,2045,774,58,189
510839303021,2045,2612,55,89
510839303022,2045,144,0,54
