Geo,Year,D3bpo4
510853208051,2045,6.390508
510853208052,2045,2.250807
510853209011,2045,1.753762
510853209012,2045,2.568864
510853209013,2045,3.839533
510853209021,2045,2.920419
510853209022,2045,1.774485
510853210011,2045,10.8327
510853210012,2045,0.508058
510853210013,2045,3.271726
510853210031,2045,9.927359
510853210041,2045,0.174105
510853210042,2045,2.59215
510853210043,2045,7.990291
510853211001,2045,5.033144
510853211002,2045,10.382704
510853211003,2045,5.386315
510853212011,2045,2.033671
510853212012,2045,7.295076
510853212013,2045,2.64829
510853212021,2045,0.419848
510853212022,2045,2.626687
510853212023,2045,5.949383
510853213001,2045,9.765428
510853213002,2045,0.544304
510853213003,2045,6.485398
510853213004,2045,6.104711
510853214011,2045,0.13679
510853214021,2045,0.202182
510853214022,2045,0
510853214031,2045,0
510872001061,2045,21.929779
510872001062,2045,11.106986
510872001063,2045,1.64989
510872001064,2045,4.938921
510872001081,2045,1.137187
510872001082,2045,3.231165
510872001091,2045,8.164008
510872001092,2045,3.126176
510872001093,2045,3.277172
510872001221,2045,4.884798
510872001222,2045,1.936503
510872001223,2045,23.98347
510872001231,2045,2.262072
510872001232,2045,1.995351
510872001233,2045,3.003065
510872001241,2045,0
510872001242,2045,18.024044
510872001243,2045,0
510872001251,2045,0.070501
510872001252,2045,9.541668
510872001253,2045,9.651779
510872001254,2045,0.172453
510872001261,2045,0
510872001262,2045,27.805392
510872001263,2045,9.245734
510872001271,2045,0
510872001272,2045,9.829279
510872001273,2045,3.572209
510872001274,2045,5.25195
510872001311,2045,5.504047
510872001312,2045,10.070231
510872001321,2045,4.11799
510872001322,2045,7.34611
510872001331,2045,6.513683
510872001332,2045,0.745139
510872001333,2045,0.524255
510872001341,2045,18.939955
510872001342,2045,6.775102
510872001343,2045,9.9756
510872001351,2045,11.142437
510872001352,2045,11.208393
510872001361,2045,11.415583
510872001362,2045,4.37917
510872001371,2045,0.935486
510872001372,2045,3.843577
510872001381,2045,26.088763
510872001382,2045,9.829559
